396,syndrome
397,automobile
397,recalls
398,dismantling
398,europe
398,s
398,arsenal
399,oceanographic
399,vessels
400,amazon
400,rain
400,forest
401,foreign
401,minorities
401,germany
402,behavioral
402,genetics
403,osteoporosis
404,ireland
404,peace
404,talks
405,cosmic
405,events
406,parkinson
406,s
406,disease
407,poaching
407,wildlife
407,preserves
408,tropical
408,storms
409,legal
409,pan
409,am
409,103
410,schengen
410,agreement
411,salvaging
411,shipwreck
411,treasure
412,airport
412,security
413,steel
413,production
414,cuba
414,sugar
414,exports
415,drugs
415,golden
415,triangle
416,three
416,gorges
416,project
417,creativity
418,quilts
418,income
419,recycle
419,automobile
419,tires
420,carbon
420,monoxide
420,poisoning
421,industrial
421,waste
421,disposal
422,art
422,stolen
422,forged
423,milosevic
423,mirjana
423,markovic
424,suicides
425,counterfeiting
425,money
426,law
426,enforcement
426,dogs
427,uv
427,damage
427,eyes
428,declining
428,birth
428,rates
429,legionnaires
429,disease
430,killer
430,bee
430,attacks
431,robotic
431,technology
432,profiling
432,motorists
432,police
433,greek
433,philosophy
433,stoicism
434,estonia
434,economy
435,curbing
435,population
435,growth
436,railway
436,accidents
437,deregulation
437,gas
437,electric
438,tourism
438,increase
439,inventions
439,scientific
439,discoveries
440,child
440,labor
441,lyme
441,disease
442,heroic
442,acts
443,u
443,s
443,investment
443,africa
444,supercritical
444,fluids
445,women
445,clergy
446,tourists
446,violence
447,stirling
447,engine
448,ship
448,losses
449,antibiotics
449,ineffectiveness
450,king
450,hussein
450,peace
601,turkey
601,iraq
601,water
602,czech
602,slovak
602,sovereignty
603,tobacco
603,cigarette
603,lawsuit
604,lyme
604,disease
604,arthritis
605,great
605,britain
605,health
605,care
606,leg
606,traps
606,ban
607,human
607,genetic
607,code
608,taxing
608,social
608,security
609,per
609,capita
609,alcohol
609,consumption
610,minimum
610,wage
610,adverse
610,impact
611,kurds
611,germany
611,violence
612,tibet
612,protesters
613,berlin
613,wall
613,disposal
614,flavr
614,savr
614,tomato
615,timber
615,exports
615,asia
616,volkswagen
616,mexico
617,russia
617,cuba
617,economy
618,ayatollah
618,khomeini
618,death
619,winnie
619,mandela
619,scandal
620,france
620,nuclear
620,testing
621,women
621,ordained
621,church
621,of
621,england
622,price
622,fixing
623,toxic
623,chemical
623,weapon
624,sdi
624,star
624,wars
625,arrests
625,bombing
625,wtc
626,human
626,stampede
627,russian
627,food
627,crisis
628,u
628,s
628,invasion
628,of
628,panama
629,abortion
629,clinic
629,attack
630,gulf
630,war
630,syndrome
631,mandela
631,south
631,africa
631,president
632,southeast
632,asia
632,tin
632,mining
633,welsh
633,devolution
634,l
634,tryptophan
634,deaths
635,doctor
635,assisted
635,suicides
636,jury
636,duty
636,exemptions
637,human
637,growth
637,hormone
637,hgh
638,wrongful
638,convictions
639,consumer
639,on
639,line
639,shopping
640,maternity
640,leave
640,policies
641,valdez
641,wildlife
641,marine
641,life
642,tiananmen
642,square
642,protesters
643,salmon
643,dams
643,pacific
643,northwest
644,exotic
644,animals
644,import
645,software
645,piracy
646,food
646,stamps
646,increase
647,windmill
647,electricity
648,family
648,leave
648,law
649,computer
649,viruses
650,tax
650,evasion
650,indicted
651,u
651,s
651,ethnic
651,population
652,oic
652,balkans
652,1990s
653,eta
653,basque
653,terrorism
654,same
654,sex
654,schools
655,add
655,diagnosis
655,treatment
656,lead
656,poisoning
656,children
657,school
657,prayer
657,banned
658,teenage
658,pregnancy
659,cruise
659,health
659,safety
660,whale
660,watching
660,california
661,melanoma
661,treatment
661,causes
662,telemarketer
662,protection
663,agent
663,orange
663,exposure
664,american
664,indian
664,museum
665,poverty
665,africa
665,sub
665,sahara
666,thatcher
666,resignation
666,impact
667,unmarried
667,partner
667,households
668,poverty
668,disease
669,islamic
669,revolution
670,u
670,s
670,elections
670,apathy
671,salvation
671,army
671,benefits
673,soviet
673,withdrawal
673,afghanistan
674,greenpeace
674,prosecuted
675,olympics
675,training
675,swimming
676,poppy
676,cultivation
677,leaning
677,tower
677,of
677,pisa
678,joint
678,custody
678,impact
679,opening
679,adoption
679,records
680,immigrants
680,spanish
680,school
681,wind
681,power
681,location
682,adult
682,immigrants
682,english
683,czechoslovakia
683,breakup
684,part
684,time
684,benefits
685,oscar
685,winner
685,selection
686,argentina
686,pegging
686,dollar
687,northern
687,ireland
687,industry
688,non
688,u
688,s
688,media
688,bias
689,family
689,planning
689,aid
690,college
690,education
690,advantage
691,clear
691,cutting
691,forests
692,prostate
692,cancer
692,detection
692,treatment
693,newspapers
693,electronic
693,media
694,compost
694,pile
695,white
695,collar
695,crime
695,sentence
696,safety
696,plastic
696,surgery
697,air
697,traffic
697,controller
698,literacy
698,rates
698,africa
699,term
699,limits
700,gasoline
700,tax
700,u
700,s
451,bengals
451,cat
452,beavers
452,live
452,salt
452,water
453,hunger
454,parkinson
454,disease
455,whan
455,jackie
455,robinson
455,appear
455,first
455,game
456,world
456,going
456,to
456,end
456,2000
457,chevrolet
457,trucks
458,fasting
459,lender
459,foreclose
459,property
460,was
460,moses
461,lava
461,lamps
462,real
462,estate
462,jersey
463,tartin
464,nativity
464,scenes
465,deer
466,information
466,about
466,peer
466,gynt
466,suite
467,dachshund
467,dachshunds
467,wiener
467,dog
468,incandescent
468,light
468,bulb
469,steinbach
469,nutcracker
470,mistletoe
471,mexican
471,food
471,culture
472,antique
472,appliance
472,restoration
473,toronto
473,film
473,awards
474,how
474,e
474,mail
474,bennefits
474,businesses
475,compostion
475,zirconium
476,jennifer
476,aniston
477,royal
477,carribean
477,cruise
477,lines
478,baltimore
479,find
479,information
479,about
479,kappa
479,alpha
479,psi
480,car
480,traffic
480,report
481,babe
481,ruth
481,1920
482,find
482,growth
482,rates
482,pine
482,tree
483,rosebowl
483,parade
484,auto
484,skoda
485,gps
485,clock
486,dorado
486,casino
486,reno
487,angioplasty
488,newport
488,beach
488,california
489,calcium
490,motorcycle
490,safety
490,helmets
491,japanese
491,wave
492,us
492,savings
492,bonds
493,retire
494,nirvana
495,find
495,information
495,decade
495,1920
496,tmj
497,orchids
498,hair
498,transplant
499,pool
499,cue
500,dna
500,testing
501,deduction
501,induction
501,english
502,prime
502,factor
503,vikings
503,scotland
504,information
504,manatees
504,eat
505,edmund
505,hillary
505,sir
506,history
506,skateboarding
507,dodge
507,recalls
508,hair
508,loss
508,symptom
508,diseases
509,steroids
509,body
510,information
510,j
510,robert
510,oppenheimer
511,diseases
511,caused
511,smoking
512,tornadoes
512,formed
513,earthquakes
514,money
514,retirement
515,alexander
515,graham
515,bell
516,halloween
517,titanic
517,went
517,wrong
518,statistics
518,aid
518,decision
518,making
519,info
519,frogs
519,live
520,black
520,plague
520,stopped
521,surveys
521,best
521,places
521,live
522,water
522,supplied
522,mojave
522,desert
522,region
523,facts
523,five
523,main
523,clouds
524,erase
524,scar
525,water
525,atmosphere
526,bmi
527,info
527,booker
527,t
527,washington
528,hygrometer
528,measure
528,humidity
528,atmosphere
529,history
529,cambodia
530,pheromone
530,scents
530,work
531,who
531,whom
532,hypnosis
533,school
533,uniforms
533,public
533,schools
534,artists
534,died
534,1700
534,s
535,canadian
535,building
535,codes
536,babies
536,eat
536,honey
537,sun
537,beds
537,safe
538,fha
539,authors
539,suffered
539,depression
540,stress
540,cause
540,obesity
541,instruments
541,forecast
541,weather
542,good
542,things
542,fire
542,environment
543,radiography
543,risks
544,estrogen
544,needed
545,extent
545,did
545,peter
545,great
545,reform
545,russia
546,recycle
546,cans
547,camels
547,domesticated
548,solar
548,heat
548,heat
548,pool
549,cancer
549,related
549,cell
549,reproduction
550,volcanoes
550,made
